"sample","virus","uniquely_mapped_reads","multi_mapped_reads","total_mapped_reads","disease","cell_type"
"SRR22753484","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753484","HSV1_KOS","	1","	4","5","Juvenile Dermatomyositis","CD19"
"SRR22753484","HSV2_StrainG","	6","	2","8","Juvenile Dermatomyositis","CD19"
"SRR22753484","KSHV","	6","	1","7","Juvenile Dermatomyositis","CD19"
"SRR22753484","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753485","combined_herpes_viruses","	2","	3","5","Juvenile Dermatomyositis","CD19"
"SRR22753485","EBV","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753485","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753485","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753485","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753485","HSV1_KOS","	1","	6","7","Juvenile Dermatomyositis","CD19"
"SRR22753485","HSV2_StrainG","	2","	5","7","Juvenile Dermatomyositis","CD19"
"SRR22753485","KSHV","	5","	1","6","Juvenile Dermatomyositis","CD19"
"SRR22753485","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753486","combined_herpes_viruses","	2","	4","6","Juvenile Dermatomyositis","CD19"
"SRR22753486","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753486","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753486","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753486","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753486","HSV1_KOS","	1","	6","7","Juvenile Dermatomyositis","CD19"
"SRR22753486","HSV2_StrainG","	4","	2","6","Juvenile Dermatomyositis","CD19"
"SRR22753486","KSHV","	3","	3","6","Juvenile Dermatomyositis","CD19"
"SRR22753486","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753487","combined_herpes_viruses","	3","	12","15","Juvenile Dermatomyositis","CD4"
"SRR22753487","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753487","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753487","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753487","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753487","HSV1_KOS","	6","	23","29","Juvenile Dermatomyositis","CD4"
"SRR22753487","HSV2_StrainG","	4","	9","13","Juvenile Dermatomyositis","CD4"
"SRR22753487","KSHV","	15","	5","20","Juvenile Dermatomyositis","CD4"
"SRR22753487","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753488","combined_herpes_viruses","	3","	21","24","Juvenile Dermatomyositis","CD4"
"SRR22753488","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753488","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753488","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753488","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753488","HSV1_KOS","	4","	30","34","Juvenile Dermatomyositis","CD4"
"SRR22753488","HSV2_StrainG","	1","	6","7","Juvenile Dermatomyositis","CD4"
"SRR22753488","KSHV","	7","	4","11","Juvenile Dermatomyositis","CD4"
"SRR22753488","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753489","combined_herpes_viruses","	6","	18","24","Juvenile Dermatomyositis","CD4"
"SRR22753489","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753489","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753489","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753489","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753489","HSV1_KOS","	4","	26","30","Juvenile Dermatomyositis","CD4"
"SRR22753489","HSV2_StrainG","	4","	4","8","Juvenile Dermatomyositis","CD4"
"SRR22753489","KSHV","	12","	3","15","Juvenile Dermatomyositis","CD4"
"SRR22753489","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753490","combined_herpes_viruses","	2","	18","20","Juvenile Dermatomyositis","CD4"
"SRR22753490","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753490","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753490","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753490","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753490","HSV1_KOS","	3","	28","31","Juvenile Dermatomyositis","CD4"
"SRR22753490","HSV2_StrainG","	6","	4","10","Juvenile Dermatomyositis","CD4"
"SRR22753490","KSHV","	10","	3","13","Juvenile Dermatomyositis","CD4"
"SRR22753490","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753491","combined_herpes_viruses","	3","	1","4","Juvenile Dermatomyositis","CD14"
"SRR22753491","EBV","	1","	0","1","Juvenile Dermatomyositis","CD14"
"SRR22753491","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD14"
"SRR22753491","HHV6B","	1","	0","1","Juvenile Dermatomyositis","CD14"
"SRR22753491","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753491","HSV1_KOS","	2","	3","5","Juvenile Dermatomyositis","CD14"
"SRR22753491","HSV2_StrainG","	3","	5","8","Juvenile Dermatomyositis","CD14"
"SRR22753491","KSHV","	9","	1","10","Juvenile Dermatomyositis","CD14"
"SRR22753491","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753492","combined_herpes_viruses","	2","	7","9","Juvenile Dermatomyositis","CD14"
"SRR22753492","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753492","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753492","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753492","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753492","HSV1_KOS","	0","	7","7","Juvenile Dermatomyositis","CD14"
"SRR22753492","HSV2_StrainG","	1","	4","5","Juvenile Dermatomyositis","CD14"
"SRR22753492","KSHV","	7","	5","12","Juvenile Dermatomyositis","CD14"
"SRR22753492","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753493","combined_herpes_viruses","	4","	5","9","Juvenile Dermatomyositis","CD14"
"SRR22753493","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753493","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753493","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753493","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753493","HSV1_KOS","	2","	5","7","Juvenile Dermatomyositis","CD14"
"SRR22753493","HSV2_StrainG","	2","	8","10","Juvenile Dermatomyositis","CD14"
"SRR22753493","KSHV","	11","	2","13","Juvenile Dermatomyositis","CD14"
"SRR22753493","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753494","combined_herpes_viruses","	2","	5","7","Juvenile Dermatomyositis","CD14"
"SRR22753494","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753494","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD14"
"SRR22753494","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753494","HHV7","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753494","HSV1_KOS","	1","	7","8","Juvenile Dermatomyositis","CD14"
"SRR22753494","HSV2_StrainG","	1","	2","3","Juvenile Dermatomyositis","CD14"
"SRR22753494","KSHV","	4","	1","5","Juvenile Dermatomyositis","CD14"
"SRR22753494","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753495","combined_herpes_viruses","	6","	9","15","Juvenile Dermatomyositis","CD14"
"SRR22753495","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753495","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753495","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753495","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753495","HSV1_KOS","	0","	7","7","Juvenile Dermatomyositis","CD14"
"SRR22753495","HSV2_StrainG","	6","	3","9","Juvenile Dermatomyositis","CD14"
"SRR22753495","KSHV","	14","	1","15","Juvenile Dermatomyositis","CD14"
"SRR22753495","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753496","combined_herpes_viruses","	2","	5","7","Juvenile Dermatomyositis","CD14"
"SRR22753496","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753496","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD14"
"SRR22753496","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753496","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753496","HSV1_KOS","	0","	3","3","Juvenile Dermatomyositis","CD14"
"SRR22753496","HSV2_StrainG","	3","	6","9","Juvenile Dermatomyositis","CD14"
"SRR22753496","KSHV","	12","	3","15","Juvenile Dermatomyositis","CD14"
"SRR22753496","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753497","combined_herpes_viruses","	2","	8","10","Juvenile Dermatomyositis","CD14"
"SRR22753497","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753497","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753497","HHV6B","	0","	2","2","Juvenile Dermatomyositis","CD14"
"SRR22753497","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753497","HSV1_KOS","	1","	7","8","Juvenile Dermatomyositis","CD14"
"SRR22753497","HSV2_StrainG","	4","	3","7","Juvenile Dermatomyositis","CD14"
"SRR22753497","KSHV","	6","	7","13","Juvenile Dermatomyositis","CD14"
"SRR22753497","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753498","combined_herpes_viruses","	0","	5","5","Juvenile Dermatomyositis","CD14"
"SRR22753498","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753498","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753498","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753498","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753498","HSV1_KOS","	0","	10","10","Juvenile Dermatomyositis","CD14"
"SRR22753498","HSV2_StrainG","	3","	8","11","Juvenile Dermatomyositis","CD14"
"SRR22753498","KSHV","	7","	2","9","Juvenile Dermatomyositis","CD14"
"SRR22753498","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753499","combined_herpes_viruses","	3","	6","9","Juvenile Dermatomyositis","CD8"
"SRR22753499","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753499","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753499","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753499","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753499","HSV1_KOS","	5","	12","17","Juvenile Dermatomyositis","CD8"
"SRR22753499","HSV2_StrainG","	3","	3","6","Juvenile Dermatomyositis","CD8"
"SRR22753499","KSHV","	3","	1","4","Juvenile Dermatomyositis","CD8"
"SRR22753499","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753500","combined_herpes_viruses","	4","	6","10","Juvenile Dermatomyositis","CD8"
"SRR22753500","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753500","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753500","HHV6B","	1","	2","3","Juvenile Dermatomyositis","CD8"
"SRR22753500","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753500","HSV1_KOS","	3","	7","10","Juvenile Dermatomyositis","CD8"
"SRR22753500","HSV2_StrainG","	3","	0","3","Juvenile Dermatomyositis","CD8"
"SRR22753500","KSHV","	8","	3","11","Juvenile Dermatomyositis","CD8"
"SRR22753500","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753501","combined_herpes_viruses","	3","	5","8","Juvenile Dermatomyositis","CD8"
"SRR22753501","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753501","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753501","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753501","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753501","HSV1_KOS","	2","	5","7","Juvenile Dermatomyositis","CD8"
"SRR22753501","HSV2_StrainG","	3","	1","4","Juvenile Dermatomyositis","CD8"
"SRR22753501","KSHV","	8","	2","10","Juvenile Dermatomyositis","CD8"
"SRR22753501","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753502","combined_herpes_viruses","	1","	10","11","Juvenile Dermatomyositis","CD8"
"SRR22753502","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753502","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753502","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753502","HHV7","	1","	0","1","Juvenile Dermatomyositis","CD8"
"SRR22753502","HSV1_KOS","	4","	11","15","Juvenile Dermatomyositis","CD8"
"SRR22753502","HSV2_StrainG","	0","	2","2","Juvenile Dermatomyositis","CD8"
"SRR22753502","KSHV","	6","	4","10","Juvenile Dermatomyositis","CD8"
"SRR22753502","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753503","combined_herpes_viruses","	0","	12","12","Juvenile Dermatomyositis","CD14"
"SRR22753503","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753503","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753503","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753503","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753503","HSV1_KOS","	0","	14","14","Juvenile Dermatomyositis","CD14"
"SRR22753503","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","CD14"
"SRR22753503","KSHV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753503","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753504","combined_herpes_viruses","	0","	7","7","Juvenile Dermatomyositis","CD14"
"SRR22753504","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753504","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753504","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753504","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753504","HSV1_KOS","	0","	8","8","Juvenile Dermatomyositis","CD14"
"SRR22753504","HSV2_StrainG","	0","	3","3","Juvenile Dermatomyositis","CD14"
"SRR22753504","KSHV","	5","	1","6","Juvenile Dermatomyositis","CD14"
"SRR22753504","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753505","combined_herpes_viruses","	0","	10","10","Juvenile Dermatomyositis","CD14"
"SRR22753505","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753505","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753505","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753505","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753505","HSV1_KOS","	1","	12","13","Juvenile Dermatomyositis","CD14"
"SRR22753505","HSV2_StrainG","	3","	0","3","Juvenile Dermatomyositis","CD14"
"SRR22753505","KSHV","	1","	2","3","Juvenile Dermatomyositis","CD14"
"SRR22753505","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753506","combined_herpes_viruses","	2","	11","13","Juvenile Dermatomyositis","CD14"
"SRR22753506","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753506","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753506","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753506","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753506","HSV1_KOS","	3","	9","12","Juvenile Dermatomyositis","CD14"
"SRR22753506","HSV2_StrainG","	3","	1","4","Juvenile Dermatomyositis","CD14"
"SRR22753506","KSHV","	5","	2","7","Juvenile Dermatomyositis","CD14"
"SRR22753506","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753507","combined_herpes_viruses","	3","	10","13","Juvenile Dermatomyositis","PBMC"
"SRR22753507","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753507","HCMV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753507","HHV6B","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753507","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753507","HSV1_KOS","	0","	13","13","Juvenile Dermatomyositis","PBMC"
"SRR22753507","HSV2_StrainG","	1","	0","1","Juvenile Dermatomyositis","PBMC"
"SRR22753507","KSHV","	3","	4","7","Juvenile Dermatomyositis","PBMC"
"SRR22753507","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753508","combined_herpes_viruses","	3","	5","8","Juvenile Dermatomyositis","PBMC"
"SRR22753508","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753508","HCMV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753508","HHV6B","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753508","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753508","HSV1_KOS","	1","	7","8","Juvenile Dermatomyositis","PBMC"
"SRR22753508","HSV2_StrainG","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753508","KSHV","	3","	0","3","Juvenile Dermatomyositis","PBMC"
"SRR22753508","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753509","combined_herpes_viruses","	20","	199","219","Juvenile Dermatomyositis","CD4"
"SRR22753509","EBV","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753509","HCMV","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753509","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD4"
"SRR22753509","HHV7","	1","	0","1","Juvenile Dermatomyositis","CD4"
"SRR22753509","HSV1_KOS","	45","	248","293","Juvenile Dermatomyositis","CD4"
"SRR22753509","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","CD4"
"SRR22753509","KSHV","	0","	2","2","Juvenile Dermatomyositis","CD4"
"SRR22753509","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD4"
"SRR22753510","combined_herpes_viruses","	3","	8","11","Juvenile Dermatomyositis","CD8"
"SRR22753510","EBV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753510","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753510","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753510","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753510","HSV1_KOS","	0","	6","6","Juvenile Dermatomyositis","CD8"
"SRR22753510","HSV2_StrainG","	1","	2","3","Juvenile Dermatomyositis","CD8"
"SRR22753510","KSHV","	1","	2","3","Juvenile Dermatomyositis","CD8"
"SRR22753510","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD8"
"SRR22753511","combined_herpes_viruses","	1","	4","5","Juvenile Dermatomyositis","CD19"
"SRR22753511","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753511","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753511","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753511","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753511","HSV1_KOS","	0","	9","9","Juvenile Dermatomyositis","CD19"
"SRR22753511","HSV2_StrainG","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753511","KSHV","	5","	2","7","Juvenile Dermatomyositis","CD19"
"SRR22753511","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753512","combined_herpes_viruses","	1","	6","7","Juvenile Dermatomyositis","CD19"
"SRR22753512","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753512","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753512","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753512","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753512","HSV1_KOS","	4","	6","10","Juvenile Dermatomyositis","CD19"
"SRR22753512","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","CD19"
"SRR22753512","KSHV","	0","	4","4","Juvenile Dermatomyositis","CD19"
"SRR22753512","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753513","combined_herpes_viruses","	0","	8","8","Juvenile Dermatomyositis","CD19"
"SRR22753513","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753513","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753513","HHV6B","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753513","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753513","HSV1_KOS","	1","	6","7","Juvenile Dermatomyositis","CD19"
"SRR22753513","HSV2_StrainG","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753513","KSHV","	1","	1","2","Juvenile Dermatomyositis","CD19"
"SRR22753513","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753514","combined_herpes_viruses","	0","	2","2","Juvenile Dermatomyositis","CD19"
"SRR22753514","EBV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753514","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753514","HHV6B","	0","	1","1","Juvenile Dermatomyositis","CD19"
"SRR22753514","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753514","HSV1_KOS","	0","	6","6","Juvenile Dermatomyositis","CD19"
"SRR22753514","HSV2_StrainG","	1","	0","1","Juvenile Dermatomyositis","CD19"
"SRR22753514","KSHV","	2","	0","2","Juvenile Dermatomyositis","CD19"
"SRR22753514","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD19"
"SRR22753515","combined_herpes_viruses","	1","	6","7","Juvenile Dermatomyositis","CD14"
"SRR22753515","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753515","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753515","HHV6B","	0","	2","2","Juvenile Dermatomyositis","CD14"
"SRR22753515","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753515","HSV1_KOS","	0","	7","7","Juvenile Dermatomyositis","CD14"
"SRR22753515","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","CD14"
"SRR22753515","KSHV","	3","	2","5","Juvenile Dermatomyositis","CD14"
"SRR22753515","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753516","combined_herpes_viruses","	0","	16","16","Juvenile Dermatomyositis","CD14"
"SRR22753516","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753516","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753516","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753516","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753516","HSV1_KOS","	0","	13","13","Juvenile Dermatomyositis","CD14"
"SRR22753516","HSV2_StrainG","	0","	3","3","Juvenile Dermatomyositis","CD14"
"SRR22753516","KSHV","	1","	1","2","Juvenile Dermatomyositis","CD14"
"SRR22753516","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753517","combined_herpes_viruses","	2","	17","19","Juvenile Dermatomyositis","CD14"
"SRR22753517","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753517","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753517","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753517","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753517","HSV1_KOS","	1","	21","22","Juvenile Dermatomyositis","CD14"
"SRR22753517","HSV2_StrainG","	0","	1","1","Juvenile Dermatomyositis","CD14"
"SRR22753517","KSHV","	2","	0","2","Juvenile Dermatomyositis","CD14"
"SRR22753517","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753518","combined_herpes_viruses","	1","	9","10","Juvenile Dermatomyositis","CD14"
"SRR22753518","EBV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753518","HCMV","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753518","HHV6B","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753518","HHV7","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753518","HSV1_KOS","	1","	15","16","Juvenile Dermatomyositis","CD14"
"SRR22753518","HSV2_StrainG","	2","	0","2","Juvenile Dermatomyositis","CD14"
"SRR22753518","KSHV","	2","	2","4","Juvenile Dermatomyositis","CD14"
"SRR22753518","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","CD14"
"SRR22753519","combined_herpes_viruses","	0","	10","10","Juvenile Dermatomyositis","PBMC"
"SRR22753519","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753519","HCMV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753519","HHV6B","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753519","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753519","HSV1_KOS","	0","	11","11","Juvenile Dermatomyositis","PBMC"
"SRR22753519","HSV2_StrainG","	3","	2","5","Juvenile Dermatomyositis","PBMC"
"SRR22753519","KSHV","	3","	0","3","Juvenile Dermatomyositis","PBMC"
"SRR22753519","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753520","combined_herpes_viruses","	2","	5","7","Juvenile Dermatomyositis","PBMC"
"SRR22753520","EBV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753520","HCMV","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753520","HHV6B","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753520","HHV7","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753520","HSV1_KOS","	0","	4","4","Juvenile Dermatomyositis","PBMC"
"SRR22753520","HSV2_StrainG","	1","	1","2","Juvenile Dermatomyositis","PBMC"
"SRR22753520","KSHV","	5","	1","6","Juvenile Dermatomyositis","PBMC"
"SRR22753520","VZV_Ellen","	0","	0","0","Juvenile Dermatomyositis","PBMC"
"SRR22753521","combined_herpes_viruses","	0","	8","8","Control","CD14"
